excel_id,session_id,turn_index,expected_action,depends_on_turn,turn_type,user_message,gold_sql
2818,TestMultiturn15,9,EXECUTE_SQL,8,ctx_total,¿Cuántos registros dio ese resultado en total?,"SELECT COUNT(*) AS total_registros FROM ( SELECT name, created_at FROM ""insurance"".""origin_of_policies"" WHERE member_id = $1 AND audit_status <> 'D' ORDER BY created_at DESC ) AS sub;"
2819,TestMultiturn16,1,NO_SQL,,ns_saludo,"Hola, buenos días.",
2820,TestMultiturn16,2,EXECUTE_SQL,,seed_sql,¿Cuántos remesas tengo por cada categoria? Muéstrame el nombre del categoria. Es urgente.,"SELECT r.name AS categoria, COUNT(*) AS registros FROM ""national_transport"".""remittance"" AS t JOIN ""core"".""category"" AS r ON t.category_id = r.id WHERE t.member_id = $1 AND t.audit_status <> 'D' GROUP BY r.name ORDER BY registros DESC LIMIT 100;"
2821,TestMultiturn16,3,EXECUTE_SQL,2,ctx_total,¿Cuántos registros dio ese resultado en total?,"SELECT COUNT(*) AS total_registros FROM ( SELECT r.name AS categoria, COUNT(*) AS registros FROM ""national_transport"".""remittance"" AS t JOIN ""core"".""category"" AS r ON t.category_id = r.id WHERE t.member_id = $1 AND t.audit_status <> 'D' GROUP BY r.name ORDER BY registros DESC ) AS sub;"
2822,TestMultiturn16,4,EXECUTE_SQL,,switch_sql,"Ahora, cambiando de tema: ¿Cuál es el promedio del valor total por cliente en transporte - customer billing?","SELECT t.customer_id AS customer_id, AVG(t.total_value) AS promedio_total_value FROM ""national_transport"".""customer_billing"" AS t WHERE t.member_id = $1 AND t.audit_status <> 'D' GROUP BY t.customer_id ORDER BY promedio_total_value DESC LIMIT 100;"
2823,TestMultiturn16,5,EXECUTE_SQL,4,ctx_top5,"De ese resultado, muéstrame solo los primeros 5.","SELECT t.customer_id AS customer_id, AVG(t.total_value) AS promedio_total_value FROM ""national_transport"".""customer_billing"" AS t WHERE t.member_id = $1 AND t.audit_status <> 'D' GROUP BY t.customer_id ORDER BY promedio_total_value DESC LIMIT 5;"
2824,TestMultiturn16,6,NO_SQL,,ns_offtopic,"Oye, ¿y me recomiendas algo para almorzar hoy?",
2825,TestMultiturn17,1,EXECUTE_SQL,,seed_sql,"Dame el total del valor del impuesto de los treasury - cash note tax cuyo cuenta contable contiene 'LOCAL' en el nombre, agrupado por cuenta contable. Gracias.","SELECT r.name AS cuenta_contable, SUM(t.tax_value) AS total_tax_value, COUNT(*) AS registros FROM ""treasury"".""cash_note_tax"" AS t JOIN ""accounting"".""account"" AS r ON t.account_id = r.id WHERE t.member_id = $1 AND t.audit_status <> 'D' AND r.name ILIKE '%LOCAL%' GROUP BY r.id, r.name ORDER BY total_tax_value DESC LIMIT 100;"
2826,TestMultiturn17,2,EXECUTE_SQL,1,ctx_total,¿Cuántos registros dio ese resultado en total?,"SELECT COUNT(*) AS total_registros FROM ( SELECT r.name AS cuenta_contable, SUM(t.tax_value) AS total_tax_value, COUNT(*) AS registros FROM ""treasury"".""cash_note_tax"" AS t JOIN ""accounting"".""account"" AS r ON t.account_id = r.id WHERE t.member_id = $1 AND t.audit_status <> 'D' AND r.name ILIKE '%LOCAL%' GROUP BY r.id, r.name ORDER BY total_tax_value DESC ) AS sub;"
2827,TestMultiturn17,3,NO_SQL,,ns_gracias,"Listo, muchas gracias, justo lo que necesitaba.",
2828,TestMultiturn17,4,EXECUTE_SQL,1,ctx_max,"De ese resultado, ¿cuál tiene el valor más alto?","SELECT r.name AS cuenta_contable, SUM(t.tax_value) AS total_tax_value, COUNT(*) AS registros FROM ""treasury"".""cash_note_tax"" AS t JOIN ""accounting"".""account"" AS r ON t.account_id = r.id WHERE t.member_id = $1 AND t.audit_status <> 'D' AND r.name ILIKE '%LOCAL%' GROUP BY r.id, r.name ORDER BY total_tax_value DESC ORDER BY total_tax_value DESC LIMIT 1;"
2829,TestMultiturn17,5,EXECUTE_SQL,1,ctx_promedio,"Y en vez de la suma, dame el promedio.","SELECT r.name AS cuenta_contable, AVG(t.tax_value) AS total_tax_value, COUNT(*) AS registros FROM ""treasury"".""cash_note_tax"" AS t JOIN ""accounting"".""account"" AS r ON t.account_id = r.id WHERE t.member_id = $1 AND t.audit_status <> 'D' AND r.name ILIKE '%LOCAL%' GROUP BY r.id, r.name ORDER BY total_tax_value DESC LIMIT 100;"
2830,TestMultiturn17,6,NO_SQL,,ns_ok,"Perfecto, entendido.",
2831,TestMultiturn18,1,NO_SQL,,ns_saludo,"Hola, buenos días.",
2832,TestMultiturn18,2,EXECUTE_SQL,,seed_sql,"Para mi empresa, necesito un resumen combinando core - resource type y cuentas por cobrar - netting detail, agrupando por empresa (member_id) y mostrando la suma del campo crossing_balance y el número de registros asociados. Cuando puedas.","SELECT t1.member_id, SUM(d.crossing_balance) AS total_crossing_balance, COUNT(*) AS registros FROM ""core"".""resource_type"" AS t1 JOIN ""account_receivable"".""netting_detail"" AS d ON d.member_id = t1.member_id WHERE t1.member_id = $1 AND t1.audit_status <> 'D' GROUP BY t1.member_id ORDER BY total_crossing_balance DESC LIMIT 100;"
2833,TestMultiturn18,3,EXECUTE_SQL,2,ctx_max,"De ese resultado, ¿cuál tiene el valor más alto?","SELECT t1.member_id, SUM(d.crossing_balance) AS total_crossing_balance, COUNT(*) AS registros FROM ""core"".""resource_type"" AS t1 JOIN ""account_receivable"".""netting_detail"" AS d ON d.member_id = t1.member_id WHERE t1.member_id = $1 AND t1.audit_status <> 'D' GROUP BY t1.member_id ORDER BY total_crossing_balance DESC ORDER BY total_crossing_balance DESC LIMIT 1;"
2834,TestMultiturn18,4,EXECUTE_SQL,2,ctx_orden,Ordena ese resultado de mayor a menor.,"SELECT t1.member_id, SUM(d.crossing_balance) AS total_crossing_balance, COUNT(*) AS registros FROM ""core"".""resource_type"" AS t1 JOIN ""account_receivable"".""netting_detail"" AS d ON d.member_id = t1.member_id WHERE t1.member_id = $1 AND t1.audit_status <> 'D' GROUP BY t1.member_id ORDER BY total_crossing_balance DESC ORDER BY total_crossing_balance DESC LIMIT 100;"
2835,TestMultiturn18,5,EXECUTE_SQL,,switch_sql,"Ahora, cambiando de tema: indícame la cantidad de cotizaciones de venta junto con la suma del descuento adicional y del valor del descuento. Es urgente.","SELECT COUNT(*) AS cantidad, SUM(additional_discount_value) AS total_additional_discount_value, SUM(discount_value) AS total_discount_value FROM ""order"".""sales_quote"" WHERE member_id = $1 AND audit_status <> 'D' LIMIT 100;"
2836,TestMultiturn18,6,NO_SQL,,ns_offtopic,"Oye, ¿y me recomiendas algo para almorzar hoy?",
2837,TestMultiturn19,1,NO_SQL,,ns_saludo,"Hola, buenos días.",
2838,TestMultiturn19,2,EXECUTE_SQL,,seed_sql,¿Cuál es el saldo más bajo registrado en saldos por pagar? Por favor.,"SELECT MIN(balance) FROM ""account_payable"".""balance"" WHERE member_id = $1 LIMIT 100;"
2839,TestMultiturn19,3,EXECUTE_SQL,2,ctx_top5,"De ese resultado, muéstrame solo los primeros 5.","SELECT MIN(balance) FROM ""account_payable"".""balance"" WHERE member_id = $1 LIMIT 5;"
2840,TestMultiturn19,4,CLARIFY,,cl_comparar,Compáralo.,
2841,TestMultiturn19,5,NO_SQL,,ns_offtopic,"Oye, ¿y me recomiendas algo para almorzar hoy?",
2842,TestMultiturn19,6,EXECUTE_SQL,2,ctx_total,¿Cuántos registros dio ese resultado en total?,"SELECT COUNT(*) AS total_registros FROM ( SELECT MIN(balance) FROM ""account_payable"".""balance"" WHERE member_id = $1 ) AS sub;"
2843,TestMultiturn19,7,NO_SQL,2,ns_explica,¿Me puedes explicar qué significa ese dato?,
2844,TestMultiturn19,8,EXECUTE_SQL,2,ctx_top5,"De ese resultado, muéstrame solo los primeros 5.","SELECT MIN(balance) FROM ""account_payable"".""balance"" WHERE member_id = $1 LIMIT 5;"
2845,TestMultiturn20,1,NO_SQL,,ns_saludo,"Hola, buenos días.",
2846,TestMultiturn20,2,EXECUTE_SQL,,seed_sql,"Lista los treasury - payment method activos, solo necesito el nombre.","SELECT name FROM ""treasury"".""payment_method"" WHERE member_id = $1 AND is_active = TRUE AND audit_status <> 'D' LIMIT 100;"
2847,TestMultiturn20,3,EXECUTE_SQL,2,ctx_total,¿Cuántos registros dio ese resultado en total?,"SELECT COUNT(*) AS total_registros FROM ( SELECT name FROM ""treasury"".""payment_method"" WHERE member_id = $1 AND is_active = TRUE AND audit_status <> 'D' ) AS sub;"
2848,TestMultiturn20,4,EXECUTE_SQL,2,ctx_top5,"De ese resultado, muéstrame solo los primeros 5.","SELECT name FROM ""treasury"".""payment_method"" WHERE member_id = $1 AND is_active = TRUE AND audit_status <> 'D' LIMIT 5;"
2849,TestMultiturn20,5,NO_SQL,,ns_gracias,"Listo, muchas gracias, justo lo que necesitaba.",
2850,TestMultiturn21,1,EXECUTE_SQL,,seed_sql,"Suministrame los primeros 10 pos - concept que se crearon en el sistema, con el nombre y la fecha de creación. Cuando puedas.","SELECT name, created_at FROM ""pos"".""concept"" WHERE member_id = $1 AND audit_status <> 'D' ORDER BY created_at ASC LIMIT 10;"
2851,TestMultiturn21,2,EXECUTE_SQL,1,ctx_top5,"De ese resultado, muéstrame solo los primeros 5.","SELECT name, created_at FROM ""pos"".""concept"" WHERE member_id = $1 AND audit_status <> 'D' ORDER BY created_at ASC LIMIT 5;"
2852,TestMultiturn21,3,EXECUTE_SQL,1,ctx_total,¿Cuántos registros dio ese resultado en total?,"SELECT COUNT(*) AS total_registros FROM ( SELECT name, created_at FROM ""pos"".""concept"" WHERE member_id = $1 AND audit_status <> 'D' ORDER BY created_at ASC ) AS sub;"
2853,TestMultiturn21,4,EXECUTE_SQL,1,ctx_top5,"De ese resultado, muéstrame solo los primeros 5.","SELECT name, created_at FROM ""pos"".""concept"" WHERE member_id = $1 AND audit_status <> 'D' ORDER BY created_at ASC LIMIT 5;"
2854,TestMultiturn21,5,EXECUTE_SQL,,switch_sql,"Ahora, cambiando de tema: quiero saber, por cada centro de costo, la suma de la cantidad y la cantidad de cuentas por cobrar - invoice return detail asociados; incluye el nombre del centro de costo.","SELECT r.name AS centro_de_costo, SUM(t.base_quantity) AS total_base_quantity, COUNT(*) AS registros FROM ""account_receivable"".""invoice_return_detail"" AS t JOIN ""core"".""cost_center"" AS r ON t.cost_center_id = r.id WHERE t.member_id = $1 AND t.audit_status <> 'D' GROUP BY r.id, r.name ORDER BY total_base_quantity DESC LIMIT 100;"
2855,TestMultiturn21,6,EXECUTE_SQL,5,ctx_orden,Ordena ese resultado de mayor a menor.,"SELECT r.name AS centro_de_costo, SUM(t.base_quantity) AS total_base_quantity, COUNT(*) AS registros FROM ""account_receivable"".""invoice_return_detail"" AS t JOIN ""core"".""cost_center"" AS r ON t.cost_center_id = r.id WHERE t.member_id = $1 AND t.audit_status <> 'D' GROUP BY r.id, r.name ORDER BY total_base_quantity DESC ORDER BY total_base_quantity DESC LIMIT 100;"
2856,TestMultiturn21,7,NO_SQL,,ns_saludo,"Hola, buenas, ¿cómo vas?",
2857,TestMultiturn22,1,EXECUTE_SQL,,seed_sql,¿Cuántos cuentas por pagar - conditional discount hay por cada cuenta contable?,"SELECT t.account_id AS account_id, COUNT(*) AS registros FROM ""account_payable"".""conditional_discount"" AS t WHERE t.member_id = $1 AND t.audit_status <> 'D' GROUP BY t.account_id ORDER BY registros DESC LIMIT 100;"
2858,TestMultiturn22,2,EXECUTE_SQL,1,ctx_top5,"De ese resultado, muéstrame solo los primeros 5.","SELECT t.account_id AS account_id, COUNT(*) AS registros FROM ""account_payable"".""conditional_discount"" AS t WHERE t.member_id = $1 AND t.audit_status <> 'D' GROUP BY t.account_id ORDER BY registros DESC LIMIT 5;"
2859,TestMultiturn22,3,EXECUTE_SQL,1,ctx_total,¿Cuántos registros dio ese resultado en total?,"SELECT COUNT(*) AS total_registros FROM ( SELECT t.account_id AS account_id, COUNT(*) AS registros FROM ""account_payable"".""conditional_discount"" AS t WHERE t.member_id = $1 AND t.audit_status <> 'D' GROUP BY t.account_id ORDER BY registros DESC ) AS sub;"
2860,TestMultiturn22,4,EXECUTE_SQL,1,ctx_orden,Ordena ese resultado de mayor a menor.,"SELECT t.account_id AS account_id, COUNT(*) AS registros FROM ""account_payable"".""conditional_discount"" AS t WHERE t.member_id = $1 AND t.audit_status <> 'D' GROUP BY t.account_id ORDER BY registros DESC ORDER BY registros DESC LIMIT 100;"
2861,TestMultiturn22,5,NO_SQL,1,ns_explica,¿Me puedes explicar qué significa ese dato?,
2862,TestMultiturn22,6,NO_SQL,,ns_saludo,"Hola, buenas, ¿cómo vas?",
2863,TestMultiturn22,7,EXECUTE_SQL,1,ctx_max,"De ese resultado, ¿cuál tiene el valor más alto?","SELECT t.account_id AS account_id, COUNT(*) AS registros FROM ""account_payable"".""conditional_discount"" AS t WHERE t.member_id = $1 AND t.audit_status <> 'D' GROUP BY t.account_id ORDER BY registros DESC ORDER BY registros DESC LIMIT 1;"
2864,TestMultiturn22,8,EXECUTE_SQL,1,ctx_top5,"De ese resultado, muéstrame solo los primeros 5.","SELECT t.account_id AS account_id, COUNT(*) AS registros FROM ""account_payable"".""conditional_discount"" AS t WHERE t.member_id = $1 AND t.audit_status <> 'D' GROUP BY t.account_id ORDER BY registros DESC LIMIT 5;"
2865,TestMultiturn22,9,EXECUTE_SQL,1,ctx_max,"De ese resultado, ¿cuál tiene el valor más alto?","SELECT t.account_id AS account_id, COUNT(*) AS registros FROM ""account_payable"".""conditional_discount"" AS t WHERE t.member_id = $1 AND t.audit_status <> 'D' GROUP BY t.account_id ORDER BY registros DESC ORDER BY registros DESC LIMIT 1;"
2866,TestMultiturn22,10,CLARIFY,,cl_siempre,Muéstrame lo de siempre.,
2867,TestMultiturn23,1,EXECUTE_SQL,,seed_sql,Me puedes indicar por favor la cantidad total de core - comment. Por favor.,"SELECT COUNT(*) FROM ""core"".""comment"" WHERE member_id = $1 AND audit_status <> 'D' LIMIT 100;"
2868,TestMultiturn23,2,EXECUTE_SQL,1,ctx_total,¿Cuántos registros dio ese resultado en total?,"SELECT COUNT(*) AS total_registros FROM ( SELECT COUNT(*) FROM ""core"".""comment"" WHERE member_id = $1 AND audit_status <> 'D' ) AS sub;"
2869,TestMultiturn23,3,NO_SQL,,ns_gracias,"Listo, muchas gracias, justo lo que necesitaba.",
2870,TestMultiturn23,4,EXECUTE_SQL,1,ctx_top5,"De ese resultado, muéstrame solo los primeros 5.","SELECT COUNT(*) FROM ""core"".""comment"" WHERE member_id = $1 AND audit_status <> 'D' LIMIT 5;"
2871,TestMultiturn23,5,EXECUTE_SQL,1,ctx_top5,"De ese resultado, muéstrame solo los primeros 5.","SELECT COUNT(*) FROM ""core"".""comment"" WHERE member_id = $1 AND audit_status <> 'D' LIMIT 5;"
2872,TestMultiturn23,6,EXECUTE_SQL,,switch_sql,"Ahora, cambiando de tema: ¿Cuál es el nombre del integration - proc con código 1105? Cuando puedas.","SELECT name FROM ""integration"".""process"" WHERE member_id = $1 AND audit_status <> 'D' AND code = '1105' LIMIT 100;"
2873,TestMultiturn23,7,NO_SQL,,ns_capacidad,¿Qué otras cosas puedes consultar de mi empresa?,
2874,TestMultiturn23,8,EXECUTE_SQL,6,ctx_total,¿Cuántos registros dio ese resultado en total?,"SELECT COUNT(*) AS total_registros FROM ( SELECT name FROM ""integration"".""process"" WHERE member_id = $1 AND audit_status <> 'D' AND code = '1105' ) AS sub;"
2875,TestMultiturn23,9,EXECUTE_SQL,6,ctx_top5,"De ese resultado, muéstrame solo los primeros 5.","SELECT name FROM ""integration"".""process"" WHERE member_id = $1 AND audit_status <> 'D' AND code = '1105' LIMIT 5;"
2876,TestMultiturn23,10,NO_SQL,,ns_opinion,¿Ese número te parece normal para un negocio como el mío?,
2877,TestMultiturn24,1,EXECUTE_SQL,,seed_sql,Regálame los nombres de los diferentes ruta que se han usado en los precios de flete. Por favor.,"SELECT DISTINCT r.name AS ruta FROM ""national_transport"".""freight_prices"" AS t JOIN ""national_transport"".""route"" AS r ON t.route_id = r.id WHERE t.member_id = $1 AND t.audit_status <> 'D' LIMIT 100;"
2878,TestMultiturn24,2,EXECUTE_SQL,1,ctx_top5,"De ese resultado, muéstrame solo los primeros 5.","SELECT DISTINCT r.name AS ruta FROM ""national_transport"".""freight_prices"" AS t JOIN ""national_transport"".""route"" AS r ON t.route_id = r.id WHERE t.member_id = $1 AND t.audit_status <> 'D' LIMIT 5;"
2879,TestMultiturn24,3,EXECUTE_SQL,1,ctx_total,¿Cuántos registros dio ese resultado en total?,"SELECT COUNT(*) AS total_registros FROM ( SELECT DISTINCT r.name AS ruta FROM ""national_transport"".""freight_prices"" AS t JOIN ""national_transport"".""route"" AS r ON t.route_id = r.id WHERE t.member_id = $1 AND t.audit_status <> 'D' ) AS sub;"
2880,TestMultiturn24,4,NO_SQL,1,ns_explica,¿Me puedes explicar qué significa ese dato?,
2881,TestMultiturn24,5,CLARIFY,,cl_otro,"Y lo otro también, porfa.",
2882,TestMultiturn24,6,EXECUTE_SQL,,switch_sql,"Ahora, cambiando de tema: dame el total del valor del anticipo de los manifiestos de carga cuyo operacion contiene 'MAYOR' en el nombre, agrupado por operacion.","SELECT r.name AS operacion, SUM(t.advance_value) AS total_advance_value, COUNT(*) AS registros FROM ""national_transport"".""manifest"" AS t JOIN ""core"".""operation"" AS r ON t.operation_id = r.id WHERE t.member_id = $1 AND t.audit_status <> 'D' AND r.name ILIKE '%MAYOR%' GROUP BY r.id, r.name ORDER BY total_advance_value DESC LIMIT 100;"
2883,TestMultiturn24,7,NO_SQL,,ns_capacidad,¿Qué otras cosas puedes consultar de mi empresa?,
2884,TestMultiturn25,1,EXECUTE_SQL,,seed_sql,¿Cuál es el promedio del campo total_advance_value por proveedor en transporte - legalization? Es urgente.,"SELECT t.supplier_detail_id AS supplier_detail_id, AVG(t.total_advance_value) AS promedio_total_advance_value FROM ""national_transport"".""legalization"" AS t WHERE t.member_id = $1 AND t.audit_status <> 'D' GROUP BY t.supplier_detail_id ORDER BY promedio_total_advance_value DESC LIMIT 100;"
2885,TestMultiturn25,2,CLARIFY,,cl_vago,Dame los datos.,
2886,TestMultiturn25,3,NO_SQL,,ns_capacidad,¿Qué otras cosas puedes consultar de mi empresa?,
2887,TestMultiturn25,4,CLARIFY,,cl_comparar,Compáralo.,
2888,TestMultiturn25,5,EXECUTE_SQL,1,ctx_orden,Ordena ese resultado de mayor a menor.,"SELECT t.supplier_detail_id AS supplier_detail_id, AVG(t.total_advance_value) AS promedio_total_advance_value FROM ""national_transport"".""legalization"" AS t WHERE t.member_id = $1 AND t.audit_status <> 'D' GROUP BY t.supplier_detail_id ORDER BY promedio_total_advance_value DESC ORDER BY promedio_total_advance_value DESC LIMIT 100;"
2889,TestMultiturn25,6,EXECUTE_SQL,1,ctx_top5,"De ese resultado, muéstrame solo los primeros 5.","SELECT t.supplier_detail_id AS supplier_detail_id, AVG(t.total_advance_value) AS promedio_total_advance_value FROM ""national_transport"".""legalization"" AS t WHERE t.member_id = $1 AND t.audit_status <> 'D' GROUP BY t.supplier_detail_id ORDER BY promedio_total_advance_value DESC LIMIT 5;"
2890,TestMultiturn25,7,CLARIFY,,cl_otro,"Y lo otro también, porfa.",
2891,TestMultiturn25,8,NO_SQL,,ns_gracias,"Listo, muchas gracias, justo lo que necesitaba.",
2892,TestMultiturn25,9,CLARIFY,,cl_siempre,Muéstrame lo de siempre.,
2893,TestMultiturn26,1,EXECUTE_SQL,,seed_sql,¿Cuál es el campo payment_value más alto registrado en treasury - income payment? Gracias.,"SELECT MAX(payment_value) FROM ""treasury"".""income_payment"" WHERE member_id = $1 AND audit_status <> 'D' LIMIT 100;"
2894,TestMultiturn26,2,NO_SQL,,ns_saludo,"Hola, buenas, ¿cómo vas?",
2895,TestMultiturn26,3,EXECUTE_SQL,1,ctx_top5,"De ese resultado, muéstrame solo los primeros 5.","SELECT MAX(payment_value) FROM ""treasury"".""income_payment"" WHERE member_id = $1 AND audit_status <> 'D' LIMIT 5;"
2896,TestMultiturn26,4,EXECUTE_SQL,1,ctx_total,¿Cuántos registros dio ese resultado en total?,"SELECT COUNT(*) AS total_registros FROM ( SELECT MAX(payment_value) FROM ""treasury"".""income_payment"" WHERE member_id = $1 AND audit_status <> 'D' ) AS sub;"
